profile,depth_km,pressure_GPa,temperature_K,volume_A3,density_kg_m3,C11_T_GPa,sigma_C11_T_GPa,C12_T_GPa,sigma_C12_T_GPa,C13_T_GPa,sigma_C13_T_GPa,C14_T_GPa,sigma_C14_T_GPa,C15_T_GPa,sigma_C15_T_GPa,C33_T_GPa,sigma_C33_T_GPa,C44_T_GPa,sigma_C44_T_GPa,C11_S_GPa,sigma_C11_S_GPa,C12_S_GPa,sigma_C12_S_GPa,C13_S_GPa,sigma_C13_S_GPa,C14_S_GPa,sigma_C14_S_GPa,C15_S_GPa,sigma_C15_S_GPa,C33_S_GPa,sigma_C33_S_GPa,C44_S_GPa,sigma_C44_S_GPa,qha_extrapolated,elastic_extrapolated,adiabatic_valid,mechanically_stable,minimum_stiffness_eigenvalue_GPa
dolomite-continental-demo,60.0,1.79280135573149,1169.2575757575758,109.68810183531558,2784.2641982748955,198.39883708637808,0.3734457759401371,63.99617125946653,0.5227588408082586,51.82138975357846,0.3451989286493048,15.56938426977676,0.4382562203490654,-12.48514250647405,0.13259140785317647,108.85598756370617,0.47737668519347487,39.541189635720855,0.2967191963400063,200.79963136628123,0.3779852710230773,66.39696553936396,0.5288617486443747,54.284159778199964,0.3533774755015434,15.569384269777434,0.4407902505648337,-12.485142506474425,0.13335806128158323,111.38233321728667,0.49419213017283564,39.541189635720855,0.2967191963400063,False,False,True,True,29.090499517939406
dolomite-continental-demo,62.0,1.8593657765079843,1190.1545454545453,109.66685777137275,2784.803550708838,198.52691660776168,0.3730983868429677,64.06521160452544,0.5222808876642366,51.89095651899463,0.34488288906494374,15.588942710015724,0.4378559469316249,-12.494149172670133,0.13247030788054298,108.9258034935004,0.47693574626837404,39.566286336311606,0.2964473109410129,200.96335417176044,0.3776971593160528,66.50164916851878,0.5284597385011801,54.391689850859585,0.3531783359574615,15.58894271001637,0.4404210940971878,-12.494149172670406,0.13324637552827573,111.49252931053167,0.4939984080235772,39.566286336311606,0.2964473109410129,False,False,True,True,29.09937285521525
dolomite-continental-demo,64.0,1.9259298634913182,1211.0272727272727,109.64569884569758,2785.340949366239,198.65457121897734,0.3727547683454501,64.13403742448418,0.5218050615059084,51.96031047261887,0.34456841579206,15.60844256055744,0.43745729787111437,-12.503127469586335,0.13234969934593632,108.99538032545323,0.47649844360198573,39.59129740030835,0.29617685903690255,201.12619701173102,0.3774116751176365,66.60566321723273,0.5280582168165574,54.49863356532287,0.3529794288014218,15.60844256055806,0.44005287079659555,-12.503127469586502,0.13313497209824757,111.6022005576438,0.4938061620465316,39.59129740030835,0.29617685903690255,False,False,True,True,29.108203240864597
dolomite-continental-demo,66.0,1.9924936345278117,1231.8757575757577,109.62434247102584,2785.88357323574,198.7835065867198,0.37241034711212406,64.20356848133679,0.5213250125758546,52.03037846641451,0.3442513131478439,15.62814443143526,0.4370549524632121,-12.512197376300888,0.13222797250681625,109.06564764136779,0.4760589506434167,39.61655699135964,0.2959042327431819,201.28929142062705,0.3771228967936028,66.70935331523924,0.5276490692344418,54.6053875974121,0.35277473499276085,15.628144431435848,0.43967953081288813,-12.512197376300938,0.13302202065089297,111.71179344566727,0.4936062442431605,39.61655699135964,0.2959042327431819,False,False,True,True,29.11710853261664
dolomite-continental-demo,68.0,2.0590571074819732,1252.6999999999998,109.61526257530879,2786.1143397524693,198.83835213079243,0.37226464352520927,64.23314955223111,0.5211209815863386,52.06018900277799,0.34411658685371693,15.636527005967558,0.4368838989579109,-12.516055930367322,0.13217622144389327,109.095535107811,0.4758726705476215,39.62730098998485,0.2957884293849282,201.39369018239438,0.37707163100024277,66.78848760382814,0.527566783017564,54.685810016484744,0.35280287532028154,15.63652700596816,0.4395585047378859,-12.516055930367385,0.1329854050432256,111.79337217218558,0.4937496849090868,39.62730098998485,0.2957884293849282,False,False,True,True,29.120892428635393
dolomite-continental-demo,70.0,2.1256203002365295,1273.5,109.60702459387429,2786.323742008304,198.88812631931233,0.3721328269800426,64.25999768964432,0.5209359038868396,52.08724593912799,0.3439944011444893,15.644135479740076,0.43672871049372897,-12.519557939703011,0.1321292702401705,109.12265780299758,0.47570395967457385,39.63705115355699,0.29568341885718796,201.49454512941023,0.377037991633847,66.86641649973711,0.5275081699212268,54.76485101379319,0.35284813923512326,15.644135479740697,0.4394552773319057,-12.519557939703098,0.13295417430059295,111.87339337476995,0.4939186204382521,39.63705115355699,0.29568341885718796,False,False,True,True,29.124324289122995
dolomite-continental-demo,72.0,2.192183230692451,1294.2757575757576,109.59791231548189,2786.5554047935893,198.943198653961,0.3719874382797487,64.28970620598285,0.520731222868317,52.11718609085911,0.3438593016080283,15.65255493979209,0.4365570570648006,-12.523432982728064,0.1320773376744743,109.15266621431863,0.47551767233770764,39.647838739858855,0.29556732484369186,201.59998806110184,0.3769888810548602,66.94649561311843,0.5274272703011307,54.84611958930472,0.3528776929370586,15.65255493979273,0.43933445654415487,-12.52343298272817,0.13291762080117023,111.95570284903367,0.49406468858027636,39.647838739858855,0.29556732484369186,False,False,True,True,29.128119062145323
dolomite-continental-demo,74.0,2.2587459167689845,1315.0272727272727,109.58987244702074,2786.7598355353543,198.99180323235996,0.3718595241396725,64.3159279595118,0.5205506646503251,52.14361280951068,0.34374014871692815,15.659986579926045,0.4364056099878862,-12.526853169422418,0.13203151840176566,109.17914925038444,0.47535359560837226,39.657359053303935,0.295464947291622,201.7009296363911,0.3769619458442442,67.02505436353748,0.5273764251606813,54.92573083756891,0.3529296763327429,15.659986579926708,0.4392362703802994,-12.526853169422555,0.1328879152517063,112.03622550586275,0.49424491564805223,39.657359053303935,0.295464947291622,False,False,True,True,29.131466089824446
dolomite-continental-demo,76.0,2.3253083764036795,1335.7545454545455,109.58163334109403,2786.969363435033,199.04162554266176,0.3717287939600667,64.34280884691694,0.5203656654634498,52.17070431603777,0.3436180888908481,15.667605355908758,0.4362504146661415,-12.530359271722276,0.13198456512333287,109.20629466552359,0.47518573168037925,39.66711753042228,0.29536008485580467,201.8032912041007,0.37693255607190906,67.10447450835024,0.527321397102746,55.00620891338258,0.35297913891999333,15.667605355909442,0.4391344209484158,-12.530359271722443,0.13285710140566567,112.1176124379198,0.49442198213191046,39.66711753042228,0.29536008485580467,False,False,True,True,29.134894946758443
dolomite-continental-demo,78.0,2.39187062755242,1356.4575757575758,109.57244497224788,2787.2030691124105,199.0972039239584,0.37158342398500316,64.37279793822485,0.5201593919388596,52.200928979384216,0.3434820208579866,15.676105472576836,0.4360773445810308,-12.534270711872143,0.13193220395803915,109.23657490327336,0.4749988602198702,39.67800299763587,0.2952432031314513,201.9105157275996,0.3768861740053307,67.18610974186022,0.5272418187450256,55.08899524453986,0.3530111781576986,15.67610547257754,0.4390133235891121,-12.534270711872333,0.1328204642314153,112.20138198265029,0.49457362464256716,39.67800299763587,0.2952432031314513,False,False,True,True,29.138717525802804
dolomite-continental-demo,80.0,2.4584326881894514,1377.1363636363635,109.562308837023,2787.4609266503503,199.15853449942716,0.37142357543842636,64.40589399308647,0.5199318911338944,52.23428574559008,0.3433319848630563,15.685486706376608,0.4358864301806225,-12.53858730571731,0.13187444411773824,109.26998741219312,0.47479312022231274,39.69001455605741,0.2951143416520192,202.02254522610406,0.37682281497332,67.26990471975742,0.5271375564491024,55.17403866060198,0.35302564198523406,15.685486706377327,0.4388729351636499,-12.538587305717515,0.1327779906776263,112.28748560827998,0.49469964214107703,39.69001455605741,0.2951143416520192,False,False,True,True,29.14293276803216
